@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
12.82.40.139/0|12.82.40.139/0|12.82.40.139/0|||OEW-VPLS|true||0|
12.122.127.133/4|12.122.127.133/4|12.122.127.133/4|||OEW-T640|true||4|
150.0.0.166/2|150.0.0.166/2|150.0.0.166/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
172.30.192.3/7|172.30.192.3/7|172.30.192.3/7|||OEW-SROUTER|true||7|
165.87.209.53/2|165.87.209.53/2|165.87.209.53/2|||OEW-SROUTER|true||2|
12.82.72.21/7|12.82.72.21/7|12.82.72.21/7|||OEW-VPLS|true||7|
12.122.125.234/3|12.122.125.234/3|12.122.125.234/3|||OEW-T640|true||3|
12.82.8.60/8|12.82.8.60/8|12.82.8.60/8|||OEW-VPLS|true||8|
12.122.126.238/3|12.122.126.238/3|12.122.126.238/3|||OEW-T640|true||3|
12.122.127.73/5|12.122.127.73/5|12.122.127.73/5|||OEW-T640|true||5|
12.122.215.75/7|12.122.215.75/7|12.122.215.75/7|||OEW-T640|true||7|
12.82.56.12/0|12.82.56.12/0|12.82.56.12/0|||OEW-SROUTER|true||0|
165.87.210.249/3|165.87.210.249/3|165.87.210.249/3|||OEW-SROUTER|true||3|
12.123.80.104/0|12.123.80.104/0|12.123.80.104/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.215.31/1|12.122.215.31/1|12.122.215.31/1|||OEW-T640|true||1|
12.83.164.194/6|12.83.164.194/6|12.83.164.194/6|||OEW-SROUTER|true||6|
12.82.94.28/1|12.82.94.28/1|12.82.94.28/1|||OEW-VPLS|true||1|
12.83.165.151/0|12.83.165.151/0|12.83.165.151/0|||OEW-SROUTER|true||0|
12.80.72.49/0|12.80.72.49/0|12.80.72.49/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.16.111/7|12.82.16.111/7|12.82.16.111/7|||OEW-VPLS|true||7|
12.82.0.96/4|12.82.0.96/4|12.82.0.96/4|||OEW-VPLS|true||4|
12.122.127.133/2|12.122.127.133/2|12.122.127.133/2|||OEW-T640|true||2|
12.82.60.22/3|12.82.60.22/3|12.82.60.22/3|||OEW-SROUTER|true||3|
12.82.8.81/0|12.82.8.81/0|12.82.8.81/0|||OEW-VPLS|true||0|
12.82.8.59/3|12.82.8.59/3|12.82.8.59/3|||OEW-VPLS|true||3|
143.0.24.92/0|143.0.24.92/0|143.0.24.92/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.144.0.236/11|10.144.0.236/11|10.144.0.236/11|||OEW-VPLS|true||11|
12.122.125.6/3|12.122.125.6/3|12.122.125.6/3|||OEW-T640|true||3|
12.82.72.23/5|12.82.72.23/5|12.82.72.23/5|||OEW-VPLS|true||5|
12.82.8.95/1|12.82.8.95/1|12.82.8.95/1|||OEW-VPLS|true||1|
12.82.0.114/7|12.82.0.114/7|12.82.0.114/7|||OEW-VPLS|true||7|
12.82.114.8/8|12.82.114.8/8|12.82.114.8/8|||OEW-VPLS|true||8|
12.80.68.136/0|12.80.68.136/0|12.80.68.136/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.83.164.12/7|12.83.164.12/7|12.83.164.12/7|||OEW-SROUTER|true||7|
12.82.63.4/0|12.82.63.4/0|12.82.63.4/0|||OEW-VPLS|true||0|
12.122.122.109/9|12.122.122.109/9|12.122.122.109/9|||OEW-VPLS|true||9|
12.122.125.44/2|12.122.125.44/2|12.122.125.44/2|||OEW-T640|true||2|
143.0.68.62/1|143.0.68.62/1|143.0.68.62/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.96.21/1|12.82.96.21/1|12.82.96.21/1|||OEW-VPLS|true||1|
12.82.122.20/7|12.82.122.20/7|12.82.122.20/7|||OEW-VPLS|true||7|
12.122.126.103/3|12.122.126.103/3|12.122.126.103/3|||OEW-T640|true||3|
149.8.0.12/1|149.8.0.12/1|149.8.0.12/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.215.4/0|12.122.215.4/0|12.122.215.4/0|||OEW-T640|true||0|
12.82.40.125/2|12.82.40.125/2|12.82.40.125/2|||OEW-VPLS|true||2|
12.82.0.45/0|12.82.0.45/0|12.82.0.45/0|||OEW-VPLS|true||0|
12.82.0.86/1|12.82.0.86/1|12.82.0.86/1|||OEW-SROUTER|true||1|
12.122.122.40/11|12.122.122.40/11|12.122.122.40/11|||OEW-VPLS|true||11|
12.82.8.105/0|12.82.8.105/0|12.82.8.105/0|||OEW-SROUTER|true||0|
12.80.72.38/1|12.80.72.38/1|12.80.72.38/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.122.51/0|12.122.122.51/0|12.122.122.51/0|||OEW-VPLS|true||0|
32.119.100.119/1|32.119.100.119/1|32.119.100.119/1|||OEW-SROUTER|true||1|
172.30.172.2/7|172.30.172.2/7|172.30.172.2/7|||OEW-SROUTER|true||7|
12.82.48.64/5|12.82.48.64/5|12.82.48.64/5|||OEW-VPLS|true||5|
12.122.119.32/4|12.122.119.32/4|12.122.119.32/4|||OEW-T640|true||4|
165.87.210.254/11|165.87.210.254/11|165.87.210.254/11|||OEW-SROUTER|true||11|
12.82.0.70/5|12.82.0.70/5|12.82.0.70/5|||OEW-VPLS|true||5|
165.87.245.70/7|165.87.245.70/7|165.87.245.70/7|||OEW-SROUTER|true||7|
12.80.72.33/0|12.80.72.33/0|12.80.72.33/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.122.87/0|12.122.122.87/0|12.122.122.87/0|||OEW-VPLS|true||0|
12.122.119.1/5|12.122.119.1/5|12.122.119.1/5|||OEW-T640|true||5|
12.82.82.16/1|12.82.82.16/1|12.82.82.16/1|||OEW-VPLS|true||1|
172.20.196.97/1|172.20.196.97/1|172.20.196.97/1|||OEW-SROUTER|true||1|
12.122.122.206/3|12.122.122.206/3|12.122.122.206/3|||OEW-VPLS|true||3|
12.122.215.9/7|12.122.215.9/7|12.122.215.9/7|||OEW-T640|true||7|
12.83.164.224/3|12.83.164.224/3|12.83.164.224/3|||OEW-SROUTER|true||3|
12.82.16.69/3|12.82.16.69/3|12.82.16.69/3|||OEW-VPLS|true||3|
12.82.24.73/2|12.82.24.73/2|12.82.24.73/2|||OEW-SROUTER|true||2|
143.0.68.227/9|143.0.68.227/9|143.0.68.227/9|ETHERNET-NFO|IPAG|IPAG|true|B|9|DPC9
172.30.180.3/7|172.30.180.3/7|172.30.180.3/7|||OEW-SROUTER|true||7|
12.82.24.57/5|12.82.24.57/5|12.82.24.57/5|||OEW-VPLS|true||5|
12.82.146.15/0|12.82.146.15/0|12.82.146.15/0|||OEW-VPLS|true||0|
12.82.76.21/9|12.82.76.21/9|12.82.76.21/9|||OEW-VPLS|true||9|
12.82.63.10/2|12.82.63.10/2|12.82.63.10/2|||OEW-SROUTER|true||2|
12.83.165.197/6|12.83.165.197/6|12.83.165.197/6|||OEW-SROUTER|true||6|
12.83.165.89/5|12.83.165.89/5|12.83.165.89/5|||OEW-SROUTER|true||5|
12.82.16.83/4|12.82.16.83/4|12.82.16.83/4|||OEW-VPLS|true||4|
12.122.125.141/4|12.122.125.141/4|12.122.125.141/4|||OEW-T640|true||4|
12.82.80.14/7|12.82.80.14/7|12.82.80.14/7|||OEW-VPLS|true||7|
12.83.165.73/6|12.83.165.73/6|12.83.165.73/6|||OEW-SROUTER|true||6|
150.0.0.20/2|150.0.0.20/2|150.0.0.20/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.16.57/10|12.82.16.57/10|12.82.16.57/10|||OEW-VPLS|true||10|
12.122.122.202/11|12.122.122.202/11|12.122.122.202/11|||OEW-VPLS|true||11|
12.122.159.112/4|12.122.159.112/4|12.122.159.112/4|||OEW-T640|true||4|
12.122.126.164/4|12.122.126.164/4|12.122.126.164/4|||OEW-T640|true||4|
12.82.72.20/9|12.82.72.20/9|12.82.72.20/9|||OEW-VPLS|true||9|
12.82.95.218/5|12.82.95.218/5|12.82.95.218/5|||OEW-SROUTER|true||5|
12.122.126.85/3|12.122.126.85/3|12.122.126.85/3|||OEW-T640|true||3|
12.83.165.134/5|12.83.165.134/5|12.83.165.134/5|||OEW-SROUTER|true||5|
12.83.164.75/6|12.83.164.75/6|12.83.164.75/6|||OEW-SROUTER|true||6|
12.122.215.4/4|12.122.215.4/4|12.122.215.4/4|||OEW-T640|true||4|
12.82.40.112/3|12.82.40.112/3|12.82.40.112/3|||OEW-SROUTER|true||3|
45.34.111.12/0|45.34.111.12/0|45.34.111.12/0|||OEW-SROUTER|true||0|
12.122.121.139/4|12.122.121.139/4|12.122.121.139/4|||OEW-VPLS|true||4|
12.82.24.58/1|12.82.24.58/1|12.82.24.58/1|||OEW-VPLS|true||1|
12.82.122.24/7|12.82.122.24/7|12.82.122.24/7|||OEW-VPLS|true||7|
12.82.80.15/3|12.82.80.15/3|12.82.80.15/3|||OEW-VPLS|true||3|
12.123.80.84/0|12.123.80.84/0|12.123.80.84/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.126.106/4|12.122.126.106/4|12.122.126.106/4|||OEW-T640|true||4|
165.87.210.6/5|165.87.210.6/5|165.87.210.6/5|||OEW-SROUTER|true||5|
12.122.122.56/11|12.122.122.56/11|12.122.122.56/11|||OEW-VPLS|true||11|
12.82.40.158/7|12.82.40.158/7|12.82.40.158/7|||OEW-VPLS|true||7|
12.122.122.217/11|12.122.122.217/11|12.122.122.217/11|||OEW-VPLS|true||11|
32.119.212.255/1|32.119.212.255/1|32.119.212.255/1|||OEW-SROUTER|true||1|
12.82.8.63/5|12.82.8.63/5|12.82.8.63/5|||OEW-SROUTER|true||5|
12.122.122.85/7|12.122.122.85/7|12.122.122.85/7|||OEW-VPLS|true||7|
12.122.120.172/5|12.122.120.172/5|12.122.120.172/5|||OEW-SROUTER|true||5|
12.82.8.93/1|12.82.8.93/1|12.82.8.93/1|||OEW-SROUTER|true||1|
12.122.126.70/4|12.122.126.70/4|12.122.126.70/4|||OEW-T640|true||4|
12.122.124.164/2|12.122.124.164/2|12.122.124.164/2|||OEW-T640|true||2|
8.8.0.238/5|8.8.0.238/5|8.8.0.238/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.82.8.88/2|12.82.8.88/2|12.82.8.88/2|||OEW-SROUTER|true||2|
12.82.76.28/2|12.82.76.28/2|12.82.76.28/2|||OEW-SROUTER|true||2|
12.82.40.123/11|12.82.40.123/11|12.82.40.123/11|||OEW-VPLS|true||11|
12.83.165.56/1|12.83.165.56/1|12.83.165.56/1|||OEW-SROUTER|true||1|
12.122.120.202/3|12.122.120.202/3|12.122.120.202/3|||OEW-T640|true||3|
12.122.125.232/6|12.122.125.232/6|12.122.125.232/6|||OEW-T640|true||6|
12.122.122.145/4|12.122.122.145/4|12.122.122.145/4|||OEW-VPLS|true||4|
12.82.24.44/1|12.82.24.44/1|12.82.24.44/1|||OEW-VPLS|true||1|
12.122.126.111/2|12.122.126.111/2|12.122.126.111/2|||OEW-T640|true||2|
12.82.144.20/0|12.82.144.20/0|12.82.144.20/0|||OEW-VPLS|true||0|
12.122.122.113/1|12.122.122.113/1|12.122.122.113/1|||OEW-VPLS|true||1|
10.144.0.65/7|10.144.0.65/7|10.144.0.65/7|ETHERNET-NFO|IPAG|IPAG|true|B|7|DPC7
12.122.126.122/4|12.122.126.122/4|12.122.126.122/4|||OEW-T640|true||4|
12.82.0.76/9|12.82.0.76/9|12.82.0.76/9|||OEW-VPLS|true||9|
12.82.112.1/9|12.82.112.1/9|12.82.112.1/9|||OEW-VPLS|true||9|
12.122.122.52/3|12.122.122.52/3|12.122.122.52/3|||OEW-VPLS|true||3|
32.119.100.118/1|32.119.100.118/1|32.119.100.118/1|||OEW-SROUTER|true||1|
12.82.86.14/7|12.82.86.14/7|12.82.86.14/7|||OEW-VPLS|true||7|
12.122.119.23/3|12.122.119.23/3|12.122.119.23/3|||OEW-SROUTER|true||3|
12.82.24.54/8|12.82.24.54/8|12.82.24.54/8|||OEW-VPLS|true||8|
165.87.245.66/5|165.87.245.66/5|165.87.245.66/5|||OEW-SROUTER|true||5|
12.122.122.36/11|12.122.122.36/11|12.122.122.36/11|||OEW-VPLS|true||11|
12.122.122.155/0|12.122.122.155/0|12.122.122.155/0|||OEW-VPLS|true||0|
12.82.110.17/7|12.82.110.17/7|12.82.110.17/7|||OEW-VPLS|true||7|
12.122.122.88/0|12.122.122.88/0|12.122.122.88/0|||OEW-VPLS|true||0|
12.122.120.184/4|12.122.120.184/4|12.122.120.184/4|||OEW-T640|true||4|
12.122.122.208/7|12.122.122.208/7|12.122.122.208/7|||OEW-VPLS|true||7|
12.83.164.154/7|12.83.164.154/7|12.83.164.154/7|||OEW-SROUTER|true||7|
12.82.40.122/1|12.82.40.122/1|12.82.40.122/1|||OEW-VPLS|true||1|
12.122.126.232/0|12.122.126.232/0|12.122.126.232/0|||OEW-T640|true||0|
12.83.165.137/4|12.83.165.137/4|12.83.165.137/4|||OEW-SROUTER|true||4|
12.122.119.11/1|12.122.119.11/1|12.122.119.11/1|||OEW-T640|true||1|
12.82.86.28/2|12.82.86.28/2|12.82.86.28/2|||OEW-VPLS|true||2|
12.82.122.3/9|12.82.122.3/9|12.82.122.3/9|||OEW-VPLS|true||9|
12.122.122.200/3|12.122.122.200/3|12.122.122.200/3|||OEW-VPLS|true||3|
8.8.0.168/3.0|8.8.0.168/3.0|8.8.0.168/3.0|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.82.40.88/5|12.82.40.88/5|12.82.40.88/5|||OEW-SROUTER|true||5|
12.122.125.224/6|12.122.125.224/6|12.122.125.224/6|||OEW-T640|true||6|
12.82.62.6/2|12.82.62.6/2|12.82.62.6/2|||OEW-VPLS|true||2|
12.82.68.1/10|12.82.68.1/10|12.82.68.1/10|||OEW-VPLS|true||10|
12.82.8.97/1|12.82.8.97/1|12.82.8.97/1|||OEW-SROUTER|true||1|
12.83.165.83/7|12.83.165.83/7|12.83.165.83/7|||OEW-SROUTER|true||7|
12.122.215.11/7|12.122.215.11/7|12.122.215.11/7|||OEW-T640|true||7|
12.122.126.103/0|12.122.126.103/0|12.122.126.103/0|||OEW-T640|true||0|
12.82.24.32/9|12.82.24.32/9|12.82.24.32/9|||OEW-VPLS|true||9|
12.82.40.118/3|12.82.40.118/3|12.82.40.118/3|||OEW-SROUTER|true||3|
12.82.92.30/3|12.82.92.30/3|12.82.92.30/3|||OEW-VPLS|true||3|
6.4.9.1/1|6.4.9.1/1|6.4.9.1/1|ETHERNET-NFO|IPAG|IPAG|true|O|1|DPC1
149.0.3.154/3|149.0.3.154/3|149.0.3.154/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.82.72.25/2|12.82.72.25/2|12.82.72.25/2|||OEW-VPLS|true||2|
12.82.40.123/2|12.82.40.123/2|12.82.40.123/2|||OEW-VPLS|true||2|
12.82.127.192/3|12.82.127.192/3|12.82.127.192/3|||OEW-VPLS|true||3|
12.82.98.22/7|12.82.98.22/7|12.82.98.22/7|||OEW-VPLS|true||7|
12.83.164.80/7|12.83.164.80/7|12.83.164.80/7|||OEW-SROUTER|true||7|
165.87.209.76/2|165.87.209.76/2|165.87.209.76/2|||OEW-SROUTER|true||2|
12.122.122.50/4|12.122.122.50/4|12.122.122.50/4|||OEW-VPLS|true||4|
12.122.120.189/7|12.122.120.189/7|12.122.120.189/7|||OEW-T640|true||7|
143.0.24.130/0|143.0.24.130/0|143.0.24.130/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.124.142/6|12.122.124.142/6|12.122.124.142/6|||OEW-T640|true||6|
12.83.165.133/4|12.83.165.133/4|12.83.165.133/4|||OEW-SROUTER|true||4|
12.82.56.3/2|12.82.56.3/2|12.82.56.3/2|||OEW-SROUTER|true||2|
12.82.80.22/5|12.82.80.22/5|12.82.80.22/5|||OEW-VPLS|true||5|
12.83.165.240/5|12.83.165.240/5|12.83.165.240/5|||OEW-SROUTER|true||5|
12.82.16.67/0|12.82.16.67/0|12.82.16.67/0|||OEW-VPLS|true||0|
12.82.0.120/7|12.82.0.120/7|12.82.0.120/7|||OEW-VPLS|true||7|
32.119.178.125/5|32.119.178.125/5|32.119.178.125/5|||OEW-SROUTER|true||5|
12.82.16.86/2|12.82.16.86/2|12.82.16.86/2|||OEW-SROUTER|true||2|
149.0.3.138/4|149.0.3.138/4|149.0.3.138/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.82.104.9/2|12.82.104.9/2|12.82.104.9/2|||OEW-VPLS|true||2|
12.122.126.124/2|12.122.126.124/2|12.122.126.124/2|||OEW-T640|true||2|
12.82.62.3/2|12.82.62.3/2|12.82.62.3/2|||OEW-SROUTER|true||2|
12.82.74.26/1|12.82.74.26/1|12.82.74.26/1|||OEW-VPLS|true||1|
12.82.62.5/8|12.82.62.5/8|12.82.62.5/8|||OEW-VPLS|true||8|
12.123.80.77/1|12.123.80.77/1|12.123.80.77/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.215.27/0|12.122.215.27/0|12.122.215.27/0|||OEW-T640|true||0|
12.83.165.138/0|12.83.165.138/0|12.83.165.138/0|||OEW-SROUTER|true||0|
12.82.66.1/10|12.82.66.1/10|12.82.66.1/10|||OEW-VPLS|true||10|
12.122.122.207/1|12.122.122.207/1|12.122.122.207/1|||OEW-VPLS|true||1|
12.82.16.72/1|12.82.16.72/1|12.82.16.72/1|||OEW-VPLS|true||1|
12.82.106.5/3|12.82.106.5/3|12.82.106.5/3|||OEW-VPLS|true||3|
12.83.164.89/7|12.83.164.89/7|12.83.164.89/7|||OEW-SROUTER|true||7|
12.82.0.113/7|12.82.0.113/7|12.82.0.113/7|||OEW-VPLS|true||7|
165.87.65.1/5|165.87.65.1/5|165.87.65.1/5|||OEW-SROUTER|true||5|
165.87.210.249/0|165.87.210.249/0|165.87.210.249/0|||OEW-SROUTER|true||0|
12.122.120.254/2|12.122.120.254/2|12.122.120.254/2|||OEW-T640|true||2|
12.83.164.72/0|12.83.164.72/0|12.83.164.72/0|||OEW-SROUTER|true||0|
12.83.165.152/0|12.83.165.152/0|12.83.165.152/0|||OEW-SROUTER|true||0|
12.83.165.128/0|12.83.165.128/0|12.83.165.128/0|||OEW-SROUTER|true||0|
12.122.215.25/5|12.122.215.25/5|12.122.215.25/5|||OEW-T640|true||5|
12.82.0.1/4|12.82.0.1/4|12.82.0.1/4|||OEW-VPLS|true||4|
12.82.0.110/7|12.82.0.110/7|12.82.0.110/7|||OEW-VPLS|true||7|
12.82.24.62/2|12.82.24.62/2|12.82.24.62/2|||OEW-VPLS|true||2|
148.0.131.175/1|148.0.131.175/1|148.0.131.175/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.122.176/0|12.122.122.176/0|12.122.122.176/0|||OEW-VPLS|true||0|
12.122.122.77/0|12.122.122.77/0|12.122.122.77/0|||OEW-VPLS|true||0|
12.82.40.105/2|12.82.40.105/2|12.82.40.105/2|||OEW-VPLS|true||2|
12.122.127.162/7|12.122.127.162/7|12.122.127.162/7|||OEW-T640|true||7|
12.82.102.3/1|12.82.102.3/1|12.82.102.3/1|||OEW-VPLS|true||1|
12.82.126.192/11|12.82.126.192/11|12.82.126.192/11|||OEW-VPLS|true||11|
10.0.36.136/3|10.0.36.136/3|10.0.36.136/3|||OEW-VPLS|true||3|
10.0.36.128/1|10.0.36.128/1|10.0.36.128/1|||OEW-VPLS|true||1|
12.82.104.13/1|12.82.104.13/1|12.82.104.13/1|||OEW-VPLS|true||1|
12.82.98.13/4|12.82.98.13/4|12.82.98.13/4|||OEW-SROUTER|true||4|
149.0.3.208/2|149.0.3.208/2|149.0.3.208/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
172.21.197.232/4|172.21.197.232/4|172.21.197.232/4|||OEW-SROUTER|true||4|
12.122.215.39/0|12.122.215.39/0|12.122.215.39/0|||OEW-T640|true||0|
12.82.16.99/0|12.82.16.99/0|12.82.16.99/0|||OEW-SROUTER|true||0|
165.87.208.106/7|165.87.208.106/7|165.87.208.106/7|||OEW-SROUTER|true||7|
12.82.114.12/5|12.82.114.12/5|12.82.114.12/5|||OEW-VPLS|true||5|
12.82.116.7/0|12.82.116.7/0|12.82.116.7/0|||OEW-VPLS|true||0|
12.122.119.9/3|12.122.119.9/3|12.122.119.9/3|||OEW-T640|true||3|
12.82.0.72/1|12.82.0.72/1|12.82.0.72/1|||OEW-VPLS|true||1|
143.0.25.22/3|143.0.25.22/3|143.0.25.22/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.83.165.177/6|12.83.165.177/6|12.83.165.177/6|||OEW-SROUTER|true||6|
165.87.64.16/7|165.87.64.16/7|165.87.64.16/7|||OEW-SROUTER|true||7|
12.122.122.43/11|12.122.122.43/11|12.122.122.43/11|||OEW-VPLS|true||11|
12.82.24.68/0|12.82.24.68/0|12.82.24.68/0|||OEW-VPLS|true||0|
12.83.165.240/1|12.83.165.240/1|12.83.165.240/1|||OEW-SROUTER|true||1|
12.82.0.104/0|12.82.0.104/0|12.82.0.104/0|||OEW-VPLS|true||0|
12.82.16.66/10|12.82.16.66/10|12.82.16.66/10|||OEW-VPLS|true||10|
12.122.215.59/7|12.122.215.59/7|12.122.215.59/7|||OEW-T640|true||7|
12.122.127.48/3|12.122.127.48/3|12.122.127.48/3|||OEW-T640|true||3|
12.82.100.18/2|12.82.100.18/2|12.82.100.18/2|||OEW-SROUTER|true||2|
12.122.122.225/0|12.122.122.225/0|12.122.122.225/0|||OEW-VPLS|true||0|
12.82.110.1/8|12.82.110.1/8|12.82.110.1/8|||OEW-VPLS|true||8|
12.122.127.73/7|12.122.127.73/7|12.122.127.73/7|||OEW-T640|true||7|
165.87.253.163/5|165.87.253.163/5|165.87.253.163/5|||OEW-SROUTER|true||5|
12.82.126.128/10|12.82.126.128/10|12.82.126.128/10|||OEW-VPLS|true||10|
12.82.24.79/4|12.82.24.79/4|12.82.24.79/4|||OEW-VPLS|true||4|
12.82.80.31/0|12.82.80.31/0|12.82.80.31/0|||OEW-VPLS|true||0|
165.87.65.49/7|165.87.65.49/7|165.87.65.49/7|||OEW-SROUTER|true||7|
10.0.38.34/4|10.0.38.34/4|10.0.38.34/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.122.122.87/3|12.122.122.87/3|12.122.122.87/3|||OEW-VPLS|true||3|
150.0.0.29/4|150.0.0.29/4|150.0.0.29/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.82.8.65/2|12.82.8.65/2|12.82.8.65/2|||OEW-SROUTER|true||2|
12.80.72.24/2|12.80.72.24/2|12.80.72.24/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.94.25/1|12.82.94.25/1|12.82.94.25/1|||OEW-SROUTER|true||1|
12.122.122.109/2|12.122.122.109/2|12.122.122.109/2|||OEW-VPLS|true||2|
12.82.66.29/1|12.82.66.29/1|12.82.66.29/1|||OEW-VPLS|true||1|
12.82.48.1/9|12.82.48.1/9|12.82.48.1/9|||OEW-VPLS|true||9|
150.0.0.12/1|150.0.0.12/1|150.0.0.12/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.82.24.123/11|12.82.24.123/11|12.82.24.123/11|||OEW-VPLS|true||11|
12.82.0.116/0|12.82.0.116/0|12.82.0.116/0|||OEW-SROUTER|true||0|
12.122.127.49/2|12.122.127.49/2|12.122.127.49/2|||OEW-SROUTER|true||2|
12.122.125.229/3|12.122.125.229/3|12.122.125.229/3|||OEW-SROUTER|true||3|
12.122.215.37/4|12.122.215.37/4|12.122.215.37/4|||OEW-T640|true||4|
12.82.118.3/3|12.82.118.3/3|12.82.118.3/3|||OEW-SROUTER|true||3|
12.82.40.104/3|12.82.40.104/3|12.82.40.104/3|||OEW-SROUTER|true||3|
165.87.24.30/2|165.87.24.30/2|165.87.24.30/2|||OEW-SROUTER|true||2|
12.82.24.61/9|12.82.24.61/9|12.82.24.61/9|||OEW-VPLS|true||9|
12.122.120.37/1|12.122.120.37/1|12.122.120.37/1|||OEW-SROUTER|true||1|
165.87.208.143/5|165.87.208.143/5|165.87.208.143/5|||OEW-SROUTER|true||5|
12.122.122.106/2|12.122.122.106/2|12.122.122.106/2|||OEW-VPLS|true||2|
143.0.24.154/1|143.0.24.154/1|143.0.24.154/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.228/5|143.0.68.228/5|143.0.68.228/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.82.0.57/3|12.82.0.57/3|12.82.0.57/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|
12.83.165.225/7|12.83.165.225/7|12.83.165.225/7|||OEW-SROUTER|true||7|
12.122.215.19/4|12.122.215.19/4|12.122.215.19/4|||OEW-T640|true||4|
165.87.208.195/5|165.87.208.195/5|165.87.208.195/5|||OEW-SROUTER|true||5|
12.82.122.20/0|12.82.122.20/0|12.82.122.20/0|||OEW-VPLS|true||0|
12.122.126.11/6|12.122.126.11/6|12.122.126.11/6|||OEW-T640|true||6|
12.122.215.81/3|12.122.215.81/3|12.122.215.81/3|||OEW-T640|true||3|
12.82.100.13/2|12.82.100.13/2|12.82.100.13/2|||OEW-SROUTER|true||2|
10.0.38.27/3|10.0.38.27/3|10.0.38.27/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.121.131/11|12.122.121.131/11|12.122.121.131/11|||OEW-VPLS|true||11|
143.0.24.169/2|143.0.24.169/2|143.0.24.169/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.62.2/2|12.82.62.2/2|12.82.62.2/2|||OEW-SROUTER|true||2|
12.122.124.232/1|12.122.124.232/1|12.122.124.232/1|||OEW-T640|true||1|
165.87.64.1/2|165.87.64.1/2|165.87.64.1/2|||OEW-SROUTER|true||2|
12.82.78.18/3|12.82.78.18/3|12.82.78.18/3|||OEW-SROUTER|true||3|
12.122.122.49/3|12.122.122.49/3|12.122.122.49/3|||OEW-VPLS|true||3|
12.122.122.110/11|12.122.122.110/11|12.122.122.110/11|||OEW-VPLS|true||11|
12.82.16.76/2|12.82.16.76/2|12.82.16.76/2|||OEW-VPLS|true||2|
12.82.124.64/0|12.82.124.64/0|12.82.124.64/0|||OEW-VPLS|true||0|
12.122.125.136/2|12.122.125.136/2|12.122.125.136/2|||OEW-T640|true||2|
12.82.40.122/9|12.82.40.122/9|12.82.40.122/9|||OEW-VPLS|true||9|
12.123.80.85/0|12.123.80.85/0|12.123.80.85/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.90.27/10|12.82.90.27/10|12.82.90.27/10|||OEW-VPLS|true||10|
12.122.215.12/4|12.122.215.12/4|12.122.215.12/4|||OEW-T640|true||4|
12.122.215.31/7|12.122.215.31/7|12.122.215.31/7|||OEW-T640|true||7|
165.87.245.224/5|165.87.245.224/5|165.87.245.224/5|||OEW-SROUTER|true||5|
143.0.68.205/0|143.0.68.205/0|143.0.68.205/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
172.19.12.143/7|172.19.12.143/7|172.19.12.143/7|||OEW-SROUTER|true||7|
12.82.16.108/1|12.82.16.108/1|12.82.16.108/1|||OEW-SROUTER|true||1|
12.122.120.187/7|12.122.120.187/7|12.122.120.187/7|||OEW-T640|true||7|
12.82.118.12/4|12.82.118.12/4|12.82.118.12/4|||OEW-VPLS|true||4|
