@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
L2CKT:62734|10.204.90.170/L2CKT:62734
VPWS:23687|148.0.131.182/VPWS:23687
VPLS:23751|148.0.131.182/VPLS:23751
VPLS:25695|150.0.0.168/VPLS:25695
VPWS:28010|10.204.83.98/VPWS:28010
VPLS:63856|10.204.90.169/VPLS:63856
L2CKT:28605|10.204.10.102/L2CKT:28605
VPLS:21509|10.144.0.65/VPLS:21509
VPLS:28751|10.204.9.152/VPLS:28751
VPLS:23581|10.204.66.95/VPLS:23581
VPLS:29677|148.0.131.204/VPLS:29677
VPLS:20596|12.123.80.17/VPLS:20596
VPLS:30834|143.0.68.184/VPLS:30834
VPLS:29218|143.0.68.230/VPLS:29218
VPWS:28700|143.0.68.172/VPWS:28700
L2CKT:27524|149.0.3.196/L2CKT:27524
VPLS:23736|148.0.131.182/VPLS:23736
L2CKT:32750|10.204.144.66/L2CKT:32750
VPLS:26506|143.0.68.18/VPLS:26506
VPWS:28996|149.0.3.194/VPWS:28996
VPWS:31417|10.204.11.141/VPWS:31417
VPWS:29181|10.204.132.238/VPWS:29181
VPLS:26489|10.204.83.246/VPLS:26489
VPLS:22473|12.123.80.214/VPLS:22473
VPLS:29566|10.204.11.42/VPLS:29566
VPLS:28052|10.204.10.33/VPLS:28052
VPLS:26501|10.204.84.132/VPLS:26501
VPWS:28799|10.204.10.151/VPWS:28799
VPWS:32140|192.168.95.31/VPWS:32140
VPLS:25851|150.0.0.167/VPLS:25851
VPLS:29269|10.204.132.87/VPLS:29269
L2CKT:32351|192.168.113.83/L2CKT:32351
VPWS:63665|8.8.0.239/VPWS:63665
VPLS:62692|8.8.0.144/VPLS:62692
VPWS:27540|10.204.84.246/VPWS:27540
VPWS:23839|10.204.82.173/VPWS:23839
VPWS:28524|10.0.36.75/VPWS:28524
VPWS:30048|148.0.131.204/VPWS:30048
VPWS:30114|143.0.68.184/VPWS:30114
VPWS:23171|10.204.82.66/VPWS:23171
VPLS:32375|10.144.0.62/VPLS:32375
VPLS:26689|10.204.8.138/VPLS:26689
VPLS:28848|10.204.83.156/VPLS:28848
VPWS:26846|192.168.113.164/VPWS:26846
VPLS:28800|143.0.68.168/VPLS:28800
VPLS:63626|8.8.0.242/VPLS:63626
VPWS:25882|150.0.0.168/VPWS:25882
VPWS:28704|143.0.68.203/VPWS:28704
VPLS:22326|12.123.80.214/VPLS:22326
VPLS:23992|10.204.66.99/VPLS:23992
VPLS:28748|10.204.9.195/VPLS:28748
VPWS:30136|143.0.68.184/VPWS:30136
VPWS:28767|192.168.113.79/VPWS:28767
VPWS:30504|10.204.134.202/VPWS:30504
VPWS:25660|150.0.0.234/VPWS:25660
VPWS:27941|10.204.81.37/VPWS:27941
VPWS:25871|10.204.84.17/VPWS:25871
VPWS:23957|10.204.66.99/VPWS:23957
VPLS:20559|12.123.80.29/VPLS:20559
VPLS:28742|10.204.9.156/VPLS:28742
VPWS:29535|10.204.8.75/VPWS:29535
123|10.204.201.11/123
