@ref(networkElement)|@const(IpagPPort)class
@index(PE_PPort)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|access_flag|acnaban|bmp_clci|clci|clfi|device_type|evc_name|ineffect|mcn|port_aid|port_ipaddr|port_lag_id|port_lag_ip|port_num|remote_device_name|remote_device_model|remote_device_type|remote_device_ipaddr|remote_deviceloopback10ip|remote_deviceloopbackip|remote_slot_number|remote_slot_name|remote_port_aid|remote_ptnii|subscriber_name|soc|vrf_name|vpn_name|uni_nni
149.0.3.222/1/0/1|149.0.3.222/1/0/1|149.0.3.222/1/0/1|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMAL08/DYBHFLMAZB1|JUNIPER MX SERIES||Y||ge-1/0/1||||0|DYBHFLMAZB1||CIENA NTE|10.204.9.219|||||9||||||
12.123.80.29/2/0/6|12.123.80.29/2/0/6|12.123.80.29/2/0/6|ETHERNET-NFO|IPAG|IPAG|true|B|||||K102G/GE1N/ORLDFL32PB1/ORLDFL32P1K|JUNIPER MX SERIES||||ge-2/0/6||||0|ORLDFL32P1K||ADTRAN 5000 SERIES|10.204.64.168|||||1||||||
149.0.3.222/1/0/9|149.0.3.222/1/0/9|149.0.3.222/1/0/9|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMAL08/DYBHFLMAZR4|JUNIPER MX SERIES||Y||ge-1/0/9||||0|DYBHFLMAZR4||CIENA NTE|10.204.9.232|||||9||||||
12.123.80.212/2/0/8|12.123.80.212/2/0/8|12.123.80.212/2/0/8|NFO-MOBILITY|NTE|IPAG|true|S|||||101/GE1N/SNJSCAHUDK1/SNJSCAHUWE4|JUNIPER MX SERIES||Y||ge-2/0/8||||0|SNJSCAHUWE4||CIENA NTE|10.204.81.60|||||25||||||
150.0.0.215/1/0/6|150.0.0.215/1/0/6|150.0.0.215/1/0/6|NFO-MOBILITY|NTE|IPAG|true|S|||||M101N/GE1N/CRCYNVMAA03/CRCYNVMAA14|JUNIPER MX SERIES||N||ge-1/0/6||||0|CRCYNVMAA14||CIENA NTE|10.204.84.87|||||25||||||
10.144.0.137/4/0/9|10.144.0.137/4/0/9|10.144.0.137/4/0/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||108/GE1N/ORLDFLMA011/ORLDFLMA51W|JUNIPER MX SERIES||||ge-4/0/9||ae39|143.1.196.169|1|ORLDFLMA011||JUNIPER MX SERIES|10.204.242.123|12.122.130.119|10.0.38.78|4|0/4|ge-5/0/4||||||
12.123.80.214/1/0/4|12.123.80.214/1/0/4|12.123.80.214/1/0/4|NFO-MOBILITY|NTE|IPAG|true|S|||||101/GE1N/SNJSCAHUDK3/SNJSCAHU01Q|JUNIPER MX SERIES||Y||ge-1/0/4||||0|SNJSCAHU01Q||CIENA NTE|10.204.80.249|||||26||||||
149.0.3.222/5/1/4|149.0.3.222/5/1/4|149.0.3.222/5/1/4|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMAL08/DYBHFLMA521|JUNIPER MX SERIES||N||ge-5/1/4||||0|DYBHFLMA521||CIENA NTE|10.204.9.206|||||9||||||
12.123.80.29/2/0/8|12.123.80.29/2/0/8|12.123.80.29/2/0/8|ETHERNET-NFO|IPAG|IPAG|true|B|||||J101H/GE1N/ORLDFL32LP2/ORLDFL32PB1|JUNIPER MX SERIES||||ge-2/0/8||ae1||1|ORLDFL32LP2||ADTRAN 5000 SERIES|10.204.64.180|||||1||||||
149.0.3.196/0/0/6|149.0.3.196/0/0/6|149.0.3.196/0/0/6|NFO-MOBILITY|NTE|IPAG|true|S|||||JU102/GE1N/CRCYNVMAD01/CRCYNVMAD33|JUNIPER MX SERIES||N||ge-0/0/6||||0|CRCYNVMAD33||CIENA NTE|10.204.84.240|||||10||||||
10.144.0.65/3/1/0|10.144.0.65/3/1/0|10.144.0.65/3/1/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JP129/GE10/ORLDFLDEW01/ORLDFLMA61W|JUNIPER MX SERIES||Y||xe-3/1/0||||0|ORLDFLDEW01||CIENA NTE|192.168.113.134|||||11||||||
149.0.3.128/4/0/2|149.0.3.128/4/0/2|149.0.3.128/4/0/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU103/GE1N/DYBHFLMAH71/DYBHFLMAWAZ|JUNIPER MX SERIES||N||ge-4/0/2||||0|DYBHFLMAWAZ||CIENA NTE|10.204.9.102|||||25||||||
143.0.68.248/0/2/8|143.0.68.248/0/2/8|143.0.68.248/0/2/8|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/DYBHFLMA308/DYBHFLMA456|JUNIPER MX SERIES||||ge-0/2/8||ae3||0|DYBHFLMA456||CIENA EMUX|10.204.11.210|||||24||||||
143.0.68.170/0/0/1|143.0.68.170/0/0/1|143.0.68.170/0/0/1|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/DYBHFLMBR01/DYBHFLMB2MX|JUNIPER MX SERIES||||ge-0/0/1||ae20|143.1.197.149|1|DYBHFLMBR01||JUNIPER MX SERIES|10.204.243.41|12.122.131.32|143.0.68.169|0|0/0|ge-1/0/0||||||
149.0.3.223/5/0/4|149.0.3.223/5/0/4|149.0.3.223/5/0/4|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/DYBHFLMALPA/DYBHFLMAL10|JUNIPER MX SERIES||||ge-5/0/4||ae27|143.1.197.21|1|DYBHFLMALPA||JUNIPER MX SERIES|10.204.242.233|12.122.130.224|143.0.68.112|0|0/0|ge-1/0/0||||||
149.0.3.195/0/1/0|149.0.3.195/0/1/0|149.0.3.195/0/1/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE10/DYBHFLMAL06/DYBHFLMAL07|JUNIPER MX SERIES||||xe-0/1/0||ae20||0|DYBHFLMAL07||JUNIPER MX SERIES|10.204.242.124|12.122.130.120|149.0.3.204|1|1/0|xe-0/1/0||||||
12.123.80.29/2/0/5|12.123.80.29/2/0/5|12.123.80.29/2/0/5|ETHERNET-NFO|IPAG|IPAG|true|B|||||P102S/GE1N/ORLDFL32PB1/ORLDFL3211A|JUNIPER MX SERIES||||ge-2/0/5||||0|ORLDFL3211A||ADTRAN 5000 SERIES|10.204.64.166|||||2||||||
12.123.80.214/3/0/8|12.123.80.214/3/0/8|12.123.80.214/3/0/8|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/CRCYNVAAH2B/SNJSCAHUDK3|JUNIPER MX SERIES||||ge-3/0/8||ae89||1|CRCYNVAAH2B||JUNIPER MX SERIES|12.122.123.51||12.123.80.237|1|0/1|ge-0/0/1||||||
149.0.3.216/0/0/0|149.0.3.216/0/0/0|149.0.3.216/0/0/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/CRCYNVMAD05/CRCYNVMAD79|JUNIPER MX SERIES||||ge-0/0/0||ae0||0|CRCYNVMAD79||CIENA EMUX|10.204.84.243|||||21||||||
149.0.3.216/0/0/1|149.0.3.216/0/0/1|149.0.3.216/0/0/1|ETHERNET-NFO|IPAG|IPAG|true|S|||||103/GE1N/CRCYNVMAD05/CRCYNVMAD79|JUNIPER MX SERIES||||ge-0/0/1||ae0||0|CRCYNVMAD79||CIENA EMUX|10.204.84.243|||||23||||||
148.0.131.182/4/1/6|148.0.131.182/4/1/6|148.0.131.182/4/1/6|NFO-MOBILITY|NTE|IPAG|true|S|||||JU102/GE1N/RENONVYAY3Q/RENONVYA837|JUNIPER MX SERIES||Y||ge-4/1/6||||0|RENONVYA837||CIENA NTE|10.204.82.173|||||25||||||
10.144.0.137/1/3/2|10.144.0.137/1/3/2|10.144.0.137/1/3/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU110/GE1N/ORLDFLEWC01/ORLDFLMA51W|JUNIPER MX SERIES||Y||ge-1/3/2||||0|ORLDFLEWC01||CIENA NTE|192.168.113.131|||||10||||||
143.0.68.169/1/0/5|143.0.68.169/1/0/5|143.0.68.169/1/0/5|ETHERNET-NFO|IPAG|IPAG|true|B|||||A101D/GE1N/DYBHFLMBB41/DYBHFLMBR01|JUNIPER MX SERIES||||ge-1/0/5||ae24|143.1.197.173|1|DYBHFLMBB41||JUNIPER MX SERIES|10.204.242.153|12.122.130.149|149.0.3.231|1|0/1|ge-3/0/1||||||
143.0.24.132/2/0/6|143.0.24.132/2/0/6|143.0.24.132/2/0/6|NFO-MOBILITY|NTE|IPAG|true|S|||||JU103/GE1N/SNJSCARQ0AW/SNJSCA020FW|JUNIPER MX SERIES||Y||ge-2/0/6||||0|SNJSCARQ0AW||CIENA NTE|10.204.135.193|||||9||||||
149.0.3.222/4/0/9|149.0.3.222/4/0/9|149.0.3.222/4/0/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||A101D/GE1N/DYBHFLMAL08/DYBHFLMAN1Q|JUNIPER MX SERIES||||ge-4/0/9||ae36|143.1.197.145|0|DYBHFLMAN1Q||JUNIPER MX SERIES|10.204.243.39|12.122.131.30|143.0.68.167|1|0/1|ge-1/0/1||||||
10.144.0.154/3/2/1|10.144.0.154/3/2/1|10.144.0.154/3/2/1|NFO-MOBILITY|NTE|IPAG|true|S|||||JU103/GE1N/SNJSCADRW01/SNJSCA02W31|JUNIPER MX SERIES||Y||ge-3/2/1||||0|SNJSCADRW01||CIENA NTE|10.204.1.117|||||9||||||
149.0.3.222/1/0/5|149.0.3.222/1/0/5|149.0.3.222/1/0/5|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/DYBHFLMAL04/DYBHFLMAL08|JUNIPER MX SERIES||||ge-1/0/5||ae27|143.1.197.33|1|DYBHFLMAL04||JUNIPER MX SERIES|10.204.242.122|12.122.130.118|149.0.3.203|3|0/3|ge-1/0/3||||||
10.144.0.155/5/2/9|10.144.0.155/5/2/9|10.144.0.155/5/2/9|NFO-MOBILITY|NTE|IPAG|true|S|||||JU111/GE1N/SNJWCANY0AW/SNTCCA0111W|JUNIPER MX SERIES||Y||ge-5/2/9||||0|SNJWCANY0AW||CIENA NTE|192.168.113.66|||||25||||||
8.8.0.172/5/0/2|8.8.0.172/5/0/2|8.8.0.172/5/0/2|NFO-MOBILITY|NTE|IPAG|true|S|||||P101S/GE1N/CRCYNVAA23N/CRCYNVAA61W|JUNIPER MX SERIES||Y||ge-5/0/2||||1|CRCYNVAA23N||CIENA NTE|10.204.90.170|||||25||||||
143.0.68.72/1/0/0|143.0.68.72/1/0/0|143.0.68.72/1/0/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/JCVLFLSEN07/JCVLFLSEWA1|JUNIPER MX SERIES||||ge-1/0/0||ae0||0|JCVLFLSEWA1||CIENA EMUX|10.204.136.101|||||21||||||
149.9.0.27/0/0/2|149.9.0.27/0/0/2|149.9.0.27/0/0/2|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/DYBHFLMAW27/DYBHFLMAW28|JUNIPER MX SERIES||||ge-0/0/2||ae0||0|DYBHFLMAW28||CIENA EMUX|10.204.9.92|||||22||||||
12.80.72.33/0/0/2|12.80.72.33/0/0/2|12.80.72.33/0/0/2|NFO-MOBILITY|NTE|IPAG|true|B|||||S101T/GE1N/ORLDFL24ZP5/RLGHNCMA121|JUNIPER MX SERIES||N||ge-0/0/2||||1|ORLDFL24ZP5||CIENA NTE|10.204.200.221|||||28||||||
143.0.68.248/0/2/7|143.0.68.248/0/2/7|143.0.68.248/0/2/7|ETHERNET-NFO|IPAG|IPAG|true|B|||||104/GE1N/DYBHFLMA308/DYBHFLMA456|JUNIPER MX SERIES||||ge-0/2/7||ae3||0|DYBHFLMA456||CIENA EMUX|10.204.11.210|||||22||||||
149.0.3.222/2/1/2|149.0.3.222/2/1/2|149.0.3.222/2/1/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMALV0/DYBHFLMAL08|JUNIPER MX SERIES||Y||ge-2/1/2||||0|DYBHFLMALV0||CIENA NTE|10.204.10.32|||||9||||||
143.0.68.242/4/0/3|143.0.68.242/4/0/3|143.0.68.242/4/0/3|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLANAG1/GSVLFLANH02|JUNIPER MX SERIES||Y||ge-4/0/3||||0|GSVLFLANAG1||CIENA NTE|10.204.132.230|||||9||||||
149.0.3.223/5/0/0|149.0.3.223/5/0/0|149.0.3.223/5/0/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/DYBHFLMAL10/DYBHFLMAZE1|JUNIPER MX SERIES||||ge-5/0/0||ae0||0|DYBHFLMAZE1||CIENA EMUX|10.204.9.186|||||24||||||
8.8.0.154/5/0/3|8.8.0.154/5/0/3|8.8.0.154/5/0/3|NFO-MOBILITY|NTE|IPAG|true|S|||||A101Z/GE1N/CRCYNVAA56W/CRCYNVHD3AW|JUNIPER MX SERIES||N||ge-5/0/3||||0|CRCYNVHD3AW||CIENA NTE|10.204.90.130|||||25||||||
12.82.0.53/1/0/1|12.82.0.53/1/0/1|12.82.0.53/1/0/1|NFO-MOBILITY|NTE|IPAG|true|B|||||D101S/GE1N/ORLDFL24FIP/ORLDFL241TN|JUNIPER MX SERIES||Y||ge-1/0/1||||0|ORLDFL241TN||CIENA NTE|10.204.201.35|||||25||||||
10.144.0.154/3/1/6|10.144.0.154/3/1/6|10.144.0.154/3/1/6|NFO-MOBILITY|NTE|IPAG|true|S|||||JU112/GE1N/SNJSCAPAH01/SNJSCA02W31|JUNIPER MX SERIES||Y||ge-3/1/6||||0|SNJSCAPAH01||CIENA NTE|10.204.1.82|||||25||||||
143.0.68.242/4/0/2|143.0.68.242/4/0/2|143.0.68.242/4/0/2|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/GSVLFLANHID/GSVLFLANH02|JUNIPER MX SERIES||N||ge-4/0/2||||0|GSVLFLANHID||CIENA NTE|10.204.132.207|||||9||||||
12.123.80.212/0/0/5|12.123.80.212/0/0/5|12.123.80.212/0/0/5|NFO-MOBILITY|NTE|IPAG|true|S|||||101/GE1N/SNJSCAHUDK1/SNJSCAHUFT2|JUNIPER MX SERIES||N||ge-0/0/5||||0|SNJSCAHUFT2||CIENA NTE|10.204.80.205|||||25||||||
10.144.0.137/2/0/7|10.144.0.137/2/0/7|10.144.0.137/2/0/7|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/ORLDFLMA51W/ORLDFLMA6BY|JUNIPER MX SERIES||Y||ge-2/0/7||||0|ORLDFLMA6BY||CIENA NTE|10.204.67.125|||||9||||||
143.0.24.198/3/0/0|143.0.24.198/3/0/0|143.0.24.198/3/0/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||JP111/GE10/SNJSCASOW02/SNJSCA0220W|JUNIPER MX SERIES||||xe-3/0/0||ae3||0|SNJSCASOW02||CIENA EMUX|10.204.202.87|||||3.1||||||
12.123.80.214/3/0/6|12.123.80.214/3/0/6|12.123.80.214/3/0/6|NFO-MOBILITY|NTE|IPAG|true|S|||||101/GE1N/SNJSCAHUDK3/SNJSCAHUUHK|JUNIPER MX SERIES||Y||ge-3/0/6||||0|SNJSCAHUUHK||CIENA NTE|10.204.81.81|||||25||||||
143.0.68.184/0/3/1|143.0.68.184/0/3/1|143.0.68.184/0/3/1|ETHERNET-NFO|IPAG|IPAG|true|B|||||X103M/GE1N/DYBHFLMCT22/DYBHFLMCV22|JUNIPER MX SERIES||||ge-0/3/1||ae0||0|DYBHFLMCT22||CIENA EMUX|10.204.11.139|||||23||||||
143.0.68.248/0/3/0|143.0.68.248/0/3/0|143.0.68.248/0/3/0|NFO-MOBILITY|NTE|IPAG|true|B|||||E101Q/GE1N/DYBHFLMA308/DYBHFLMA427|JUNIPER MX SERIES||N||ge-0/3/0||||0|DYBHFLMA427||CIENA NTE|10.204.11.239|||||9||||||
143.0.68.170/1/0/9|143.0.68.170/1/0/9|143.0.68.170/1/0/9|ETHERNET-NFO|IPAG|IPAG|true|B|||||103/GE1N/DYBHFLMA5P8/DYBHFLMB2MX|JUNIPER MX SERIES||||ge-1/0/9||ae0||0|DYBHFLMA5P8||CIENA EMUX|10.204.10.200|||||23||||||
149.0.3.223/5/2/3|149.0.3.223/5/2/3|149.0.3.223/5/2/3|ETHERNET-NFO|IPAG|IPAG|true|B|||||106/GE1N/DYBHFLMAL08/DYBHFLMAL10|JUNIPER MX SERIES||||ge-5/2/3||ae25|143.1.197.5|1|DYBHFLMAL08||JUNIPER MX SERIES|10.204.242.143|12.122.130.139|149.0.3.222|23|2/3|ge-5/2/3||||||
149.0.3.196/0/1/8|149.0.3.196/0/1/8|149.0.3.196/0/1/8|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVAA29H/CRCYNVMAD01|JUNIPER MX SERIES||Y||ge-0/1/8||||0|CRCYNVAA29H||CIENA NTE|10.204.85.6|||||9||||||
143.0.68.169/2/3/0|143.0.68.169/2/3/0|143.0.68.169/2/3/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||101/GE1N/DYBHFLMBR01/DYBHFLMCV01|JUNIPER MX SERIES||||ge-2/3/0||ae33||0|DYBHFLMCV01||JUNIPER MX SERIES|10.204.243.44|12.122.131.35|143.0.68.172|13|1/3|ge-0/1/3||||||
150.0.0.233/5/0/0|150.0.0.233/5/0/0|150.0.0.233/5/0/0|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAL02/CRCYNVMAL28|JUNIPER MX SERIES||Y||ge-5/0/0||||0|CRCYNVMAL28||CIENA NTE|10.204.83.168|||||9||||||
12.123.80.212/2/1/4|12.123.80.212/2/1/4|12.123.80.212/2/1/4|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/SNJSCAHUDK1/SNJSCAHUGLE|JUNIPER MX SERIES||Y||ge-2/1/4||||0|SNJSCAHUGLE||CIENA NTE|10.204.81.138|||||25||||||
8.8.0.154/0/0/2|8.8.0.154/0/0/2|8.8.0.154/0/0/2|NFO-MOBILITY|NTE|IPAG|true|S|||||S101G/GE1N/CRCYNVAASG6/CRCYNVAA56W|JUNIPER MX SERIES||N||ge-0/0/2||||1|CRCYNVAASG6||CIENA NTE|10.204.90.122|||||25||||||
150.0.0.168/2/0/6|150.0.0.168/2/0/6|150.0.0.168/2/0/6|NFO-MOBILITY|NTE|IPAG|true|S|||||V101B/GE1N/CRCYNVMAI41/DYBHFLMAJ25|JUNIPER MX SERIES||Y||ge-2/0/6||||0|DYBHFLMAJ25||CIENA NTE|10.204.9.62|||||9||||||
12.82.0.62/1/3/0|12.82.0.62/1/3/0|12.82.0.62/1/3/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||P106S/GE1N/ORLDFL24FIP/ORLDFL24Q10|JUNIPER MX SERIES||||ge-1/3/0||ae89|89.45.28.19|1|ORLDFL24FIP||JUNIPER MX SERIES|10.204.246.168|12.123.75.11|12.82.0.53|6|0/6|ge-3/0/6||||||
143.0.68.35/1/0/3|143.0.68.35/1/0/3|143.0.68.35/1/0/3|ETHERNET-NFO|IPAG|IPAG|true|S|||||107/GE1N/CRCYNVMAH02/CRCYNVMAH03|JUNIPER MX SERIES||||ge-1/0/3||ae20|149.0.30.33|0|CRCYNVMAH03||JUNIPER MX SERIES|143.1.33.21|147.0.0.21|143.0.68.34|3|0/3|ge-1/0/3||||||
143.0.68.184/0/0/4|143.0.68.184/0/0/4|143.0.68.184/0/0/4|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMCV22/DYBHFLMC989|JUNIPER MX SERIES||Y||ge-0/0/4||||0|DYBHFLMC989||CIENA NTE|10.204.10.117|||||9||||||
143.0.68.35/1/1/8|143.0.68.35/1/1/8|143.0.68.35/1/1/8|ETHERNET-NFO|IPAG|IPAG|true|S|||||W111E/GE1N/CRCYNVMAH01/CRCYNVMAH02|JUNIPER MX SERIES||||ge-1/1/8||ae22|149.0.30.237|1|CRCYNVMAH01||JUNIPER MX SERIES|10.204.242.45|12.122.129.222|149.9.0.28|15|1/5|ge-5/1/5||||||
150.0.0.168/2/0/7|150.0.0.168/2/0/7|150.0.0.168/2/0/7|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAI41/CRCYNVMAN11|JUNIPER MX SERIES||Y||ge-2/0/7||||0|CRCYNVMAN11||CIENA NTE|10.204.83.113|||||9||||||
12.123.80.214/4/0/2|12.123.80.214/4/0/2|12.123.80.214/4/0/2|ETHERNET-NFO|IPAG|IPAG|true|S|||||V101G/GE1N/ORLDFL32FFH/SNJSCAHUDK3|JUNIPER MX SERIES||||ge-4/0/2||||1|ORLDFL32FFH||JUNIPER MX SERIES|12.122.122.233|149.0.3.10|12.123.80.195|2|0/2|ge-0/0/2||||||
143.0.68.242/4/1/3|143.0.68.242/4/1/3|143.0.68.242/4/1/3|NFO-MOBILITY|NTE|IPAG|true|B|||||P101J/GE1N/GSVLFLANHRT/GSVLFLANH02|JUNIPER MX SERIES||Y||ge-4/1/3||||0|GSVLFLANHRT||CIENA NTE|10.204.144.94|||||9||||||
12.82.0.53/5/1/3|12.82.0.53/5/1/3|12.82.0.53/5/1/3|NFO-MOBILITY|NTE|IPAG|true|B|||||101/GE1N/ORLDFL24FIP/ORLDFL24SJ4|JUNIPER MX SERIES||N||ge-5/1/3||||0|ORLDFL24SJ4||CIENA NTE|10.204.200.149|||||25||||||
12.82.0.62/1/2/4|12.82.0.62/1/2/4|12.82.0.62/1/2/4|NFO-MOBILITY|NTE|IPAG|true|B|||||F101G/GE1N/ORLDFL24Q10/ORLDFL24RS2|JUNIPER MX SERIES||N||ge-1/2/4||||0|ORLDFL24RS2||CIENA NTE|10.204.201.44|||||25||||||
12.123.80.27/1/1/1|12.123.80.27/1/1/1|12.123.80.27/1/1/1|NFO-MOBILITY|NTE|IPAG|true|S|||||G101T/GE1N/CRCYNVAA3IP/CRCYNVHU6LG|JUNIPER MX SERIES||Y||ge-1/1/1||||0|CRCYNVHU6LG||CIENA NTE|10.204.80.84|||||25||||||
149.0.3.223/1/0/8|149.0.3.223/1/0/8|149.0.3.223/1/0/8|ETHERNET-NFO|IPAG|IPAG|true|B|||||114/GE1N/DYBHFLMAL08/DYBHFLMAL10|JUNIPER MX SERIES||||ge-1/0/8||ae33|143.1.197.93|1|DYBHFLMAL08||JUNIPER MX SERIES|10.204.242.143|12.122.130.139|149.0.3.222|3|0/3|ge-2/0/3||||||
143.0.68.248/1/3/6|143.0.68.248/1/3/6|143.0.68.248/1/3/6|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/DYBHFLMA308/DYBHFLMCR23|JUNIPER MX SERIES||||ge-1/3/6||ae2||0|DYBHFLMCR23||CIENA EMUX|10.204.11.222|||||24||||||
149.0.3.196/0/2/3|149.0.3.196/0/2/3|149.0.3.196/0/2/3|NFO-MOBILITY|NTE|IPAG|true|S|||||M101N/GE1N/CRCYNVAA1ZA/CRCYNVMAD01|JUNIPER MX SERIES||N||ge-0/2/3||||0|CRCYNVAA1ZA||CIENA NTE|10.204.85.13|||||9||||||
150.0.0.12/1/0/1|150.0.0.12/1/0/1|150.0.0.12/1/0/1|ETHERNET-NFO|IPAG|IPAG|true|B|||||R101K/GE1N/DYBHFLMAXIY/DYBHFLMAX5Y|JUNIPER MX SERIES||||ge-1/0/1||ae1||1|DYBHFLMAXIY||ADTRAN 5000 SERIES|10.204.8.69|||||1||||||
143.0.68.170/1/1/0|143.0.68.170/1/1/0|143.0.68.170/1/1/0|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMB2MX/DYBHFLMB289|JUNIPER MX SERIES||N||ge-1/1/0||||0|DYBHFLMB289||CIENA NTE|10.204.10.203|||||9||||||
148.0.131.182/2/0/0|148.0.131.182/2/0/0|148.0.131.182/2/0/0|ETHERNET-NFO|IPAG|IPAG|true|S|||||101/GE1N/RENONVYAAQ1/RENONVYAY3Q|JUNIPER MX SERIES||||ge-2/0/0||ae0||0|RENONVYAAQ1||ADTRAN 5000 SERIES|10.204.82.188|||||1||||||
10.144.0.137/3/2/0|10.144.0.137/3/2/0|10.144.0.137/3/2/0|NFO-MOBILITY|NTE|IPAG|true|B|||||H101J/GE1N/ORLDFLMA51W/ORLDFLMA555|JUNIPER MX SERIES||N||ge-3/2/0||||0|ORLDFLMA555||CIENA NTE|10.204.67.82|||||9||||||
8.8.0.154/0/1/0|8.8.0.154/0/1/0|8.8.0.154/0/1/0|NFO-MOBILITY|NTE|IPAG|true|S|||||K101M/GE1N/CRCYNVAAQF6/CRCYNVAA56W|JUNIPER MX SERIES||Y||ge-0/1/0||||1|CRCYNVAAQF6||CIENA NTE|10.204.90.180|||||25||||||
143.0.24.144/4/0/0|143.0.24.144/4/0/0|143.0.24.144/4/0/0|ETHERNET-NFO|IPAG|IPAG|true|B|||||P105J/GE10/GSVLFLAN1EW/GSVLFLAN2EW|JUNIPER MX SERIES||||xe-4/0/0||ae2||0|||||||||||||||
150.0.0.168/2/0/2|150.0.0.168/2/0/2|150.0.0.168/2/0/2|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAHHU/CRCYNVMAI41|JUNIPER MX SERIES||N||ge-2/0/2||||0|CRCYNVMAHHU||CIENA NTE|10.204.83.102|||||26||||||
143.0.68.212/5/0/1|143.0.68.212/5/0/1|143.0.68.212/5/0/1|NFO-MOBILITY|NTE|IPAG|true|B|||||E102M/GE1N/GSVLFLSTW12/GSVLFLST5MD|JUNIPER MX SERIES||N||ge-5/0/1||||0|GSVLFLSTW12||CIENA NTE|10.204.132.144|||||10||||||
143.0.68.248/0/0/9|143.0.68.248/0/0/9|143.0.68.248/0/0/9|NFO-MOBILITY|NTE|IPAG|true|B|||||JU101/GE1N/DYBHFLMA308/DYBHFLMCS3V|JUNIPER MX SERIES||N||ge-0/0/9||||0|DYBHFLMCS3V||CIENA NTE|10.204.11.149|||||25||||||
143.0.68.248/0/1/3|143.0.68.248/0/1/3|143.0.68.248/0/1/3|ETHERNET-NFO|IPAG|IPAG|true|B|||||102/GE1N/DYBHFLMA308/DYBHFLMA67L|JUNIPER MX SERIES||||ge-0/1/3||ae0||0|DYBHFLMA67L||CIENA EMUX|10.204.11.229|||||22||||||
12.123.80.212/1/0/3|12.123.80.212/1/0/3|12.123.80.212/1/0/3|NFO-MOBILITY|NTE|IPAG|true|S|||||101/GE1N/SNJSCAHUDK1/SNJSCAHU01Q|JUNIPER MX SERIES||Y||ge-1/0/3||||0|SNJSCAHU01Q||CIENA NTE|10.204.80.249|||||25||||||
149.0.3.216/4/0/0|149.0.3.216/4/0/0|149.0.3.216/4/0/0|NFO-MOBILITY|NTE|IPAG|true|S|||||JU101/GE1N/CRCYNVMAD05/CRCYNVMAD19|JUNIPER MX SERIES||Y||ge-4/0/0||||0|CRCYNVMAD19||CIENA NTE|10.204.84.231|||||9||||||
150.0.0.217/0/0/0|150.0.0.217/0/0/0|150.0.0.217/0/0/0|NFO-MOBILITY|NTE|IPAG|true|S|||||D101P/GE1N/CRCYNVMAA04/CRCYNVMAA24|JUNIPER MX SERIES||N||ge-0/0/0||||0|CRCYNVMAA24||CIENA NTE|10.204.83.112|||||9||||||
149.0.3.196/0/1/3|149.0.3.196/0/1/3|149.0.3.196/0/1/3|ETHERNET-NFO|IPAG|IPAG|true|S|||||M101N/GE1N/CRCYNVAA1VC/CRCYNVMAD01|JUNIPER MX SERIES||||ge-0/1/3||ae0||0|CRCYNVAA1VC||CIENA EMUX|10.204.84.253|||||21||||||
